2021-08-09 12:34:20,2021-08-09 12:36:52,0,351,100,152,1,2021-08-09 12:36:53,R_3J4oGhBkQqmHo86,,,,,anonymous,EN,,,,,Italy,NBA game,Portland,Strawberry ice cream cone,,,,,,,,,,,,,70,5,20,5,,,,,,,,,35,35,15,15,,,,,,,,,,,,,,,,,50,10,15,25,,,,,,,,,40,30,20,10,,,,,1,1,1,1,2|4|1|3,6,7,6,6,2|3|1|4,1,34,n/a,ALCPF5NANBDSZ,3WYGZ5XF3XY5RO8T2TPCW7GRWP1SKC,39RRBHZ0AUKEMRQP6NSP5PSJZM8VZK,top,choice first,packed,packed,unpacked,unpacked,FL_9,FL_36,FL_6,FL_22,FL_18,FL_14,Vacation-choice|Entertainment-choice|Dessert-choice|Weekendtrip-choice,Desert-Inference|Weekendtrip-inference|Entertainment-inferences|Vacation-Inference,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:35:27,2021-08-09 12:38:21,0,183,100,173,1,2021-08-09 12:38:21,R_00y9SEWx4YOEnlv,,,,,anonymous,EN,,,,,Japan,Theater,San Francisco,Strawberry ice cream cone,,,,,,,,,,,,,50,10,30,10,,,,,,,,,,,,,40,10,40,10,,,,,,,,,,,,,50,15,15,20,,,,,,,,,,,,,40,10,20,30,3,4,4,4,1|3|2|4,5,5,4,4,2|4|1|3,1,30,No.,A17FTRR2SK95W8,35USIKEBNSZ1CWVZSTEPNU138VB6NB,3HJ1EVZS2O2L8R2FCWS60RY1ZLX3R3,top,choice first,packed,packed,packed,packed,FL_9,FL_36,FL_6,FL_22,FL_19,FL_15,Weekendtrip-choice|Dessert-choice|Vacation-choice|Entertainment-choice,Desert-Inference|Weekendtrip-inference|Entertainment-inferences|Vacation-Inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:35:38,2021-08-09 12:38:34,0,493,100,176,1,2021-08-09 12:38:35,R_DqJ8lFXqOTweWul,,,,,anonymous,EN,,,,,Italy,Musical,San Francisco,Peanut Butter Cookie,20,15,50,15,,,,,,,,,,,,,45,25,25,5,,,,,,,,,,,,,45,15,15,25,,,,,,,,,,,,,45,25,15,15,,,,,,,,,,,,,2,2,2,2,1|2|4|3,2,2,2,2,3|1|4|2,1,21,,AGABCM7YVJ2ZO,3H7Z272LX8QJY2AJVCXJG2OVY51LPU,3HJ1EVZS2O2L8R2FCWS60RY1ZLX3R3,bottom,inference first,unpacked,unpacked,unpacked,unpacked,FL_8,FL_37,FL_5,FL_21,FL_18,FL_14,,,Vacation-Inference|Desert-Inference|Weekendtrip-inference|Entertainment-inferences,Entertainment-choice|Dessert-choice|Weekendtrip-choice|Vacation-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:35:19,2021-08-09 12:38:41,0,284,100,201,1,2021-08-09 12:38:42,R_3KInUfcqKagvwFd,,,,,anonymous,EN,,,,,italy,musical,portland,mint chip,30,20,30,20,,,,,,,,,,,,,,,,,20,20,30,30,,,,,,,,,20,30,30,20,,,,,,,,,,,,,,,,,25,20,15,40,,,,,,,,,6,6,7,6,1|2|3|4,6,6,6,6,2|4|3|1,2,26,no,A1XYRNIMSNZ6AA,37WLF8U1WQ904QAWVGM9V2KZE066K6,3WGZLY9VCH5D8EPG6CSIMJP806YD8Z,bottom,inference first,unpacked,unpacked,packed,packed,FL_8,FL_37,FL_5,FL_21,FL_19,FL_15,,,Desert-Inference|Vacation-Inference|Weekendtrip-inference|Entertainment-inferences,Vacation-choice|Dessert-choice|Entertainment-choice|Weekendtrip-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:34:18,2021-08-09 12:39:08,0,252,100,289,1,2021-08-09 12:39:08,R_1LOl7kbY9tXRylH,,,,,anonymous,EN,,,,,Japan,NFL game,Portland,Mint Chip Ice Cream Cone,,,,,,,,,,,,,70,5,20,5,,,,,,,,,5,65,20,10,,,,,,,,,,,,,,,,,55,10,15,20,,,,,,,,,55,30,10,5,,,,,3,5,2,6,1|2|4|3,6,5,6,5,1|3|2|4,1,35,,A2YBCMO0DONQVS,3M0BCWMB8WFX52L8GLMKUT0MF8PWBC,3K3G488TR2ROA5AJD0RZAYMGHVM5QU,top,choice first,packed,packed,unpacked,unpacked,FL_9,FL_36,FL_6,FL_22,FL_18,FL_14,Weekendtrip-choice|Dessert-choice|Entertainment-choice|Vacation-choice,Weekendtrip-inference|Entertainment-inferences|Desert-Inference|Vacation-Inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:32:07,2021-08-09 12:39:37,0,458,100,449,1,2021-08-09 12:39:37,R_2rHkVDoZMLylE9M,,,,,anonymous,EN,,,,,Asian country (Japan),Cultural event (Musical),Boston,Chocolate Chip cookie,,,,,,,,,30,20,25,25,,,,,,,,,,,,,25,30,30,15,,,,,,,,,,,,,,,,,70,10,10,10,,,,,,,,,25,35,35,5,,,,,2,2,2,2,1|4|2|3,4,5,4,4,1|2|3|4,2,20,No.,AW39476M2WMBG,3QY5DC2MXS3AQF8JQNTFVV6A9Q6FUE,3J06WJ78HN3XD7LF5Q3MKJFNBB2VVK,top,inference first,unpacked,packed,unpacked,unpacked,FL_9,FL_37,FL_5,FL_22,FL_18,FL_14,,,Entertainment-inferences|Vacation-Inference|Weekendtrip-inference|Desert-Inference,Dessert-choice|Vacation-choice|Weekendtrip-choice|Entertainment-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:37:17,2021-08-09 12:40:17,0,599,100,179,1,2021-08-09 12:40:17,R_1pVFppHU4NgOjn1,,,,,anonymous,EN,,,,,Japan,Theater,San Francisco,Chocolate Chip cookie,,,,,,,,,,,,,43,2,45,10,,,,,,,,,,,,,35,15,25,25,,,,,,,,,25,35,20,20,,,,,,,,,,,,,30,30,25,15,,,,,4,4,4,5,1|2|4|3,5,6,5,5,4|3|1|2,2,29,N/A,AH4S22PWE826G,32Q90QCQ1T44H53B1Y577QCCVYQEKV,3P7RGTLO6EWZ58O5VRYJMNQTA3VAKD,top,choice first,packed,unpacked,unpacked,packed,FL_9,FL_36,FL_6,FL_21,FL_18,FL_15,Entertainment-choice|Dessert-choice|Weekendtrip-choice|Vacation-choice,Weekendtrip-inference|Vacation-Inference|Entertainment-inferences|Desert-Inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:39:14,2021-08-09 12:43:41,0,578,100,266,1,2021-08-09 12:43:41,R_1HpKp5raVHJBHlD,,,,,anonymous,EN,,,,,Japan,NFL game,Boston,Chocolate Chip Cookie,,,,,,,,,,,,,40,18,40,2,,,,,,,,,,,,,75,2,15,8,,,,,,,,,65,25,5,5,,,,,,,,,,,,,,,,,50,15,20,15,5,6,1,1,1|2|3|4,5,5,5,5,2|1|3|4,1,68,none,AGN2WNWU7JSYF,3WJ1OXY92BZHWRKYC46IL2DUFJ38AG,3IV1AEQ4DRWQB0P8G8ETPHKL5QV8J8,top,inference first,packed,unpacked,packed,packed,FL_9,FL_37,FL_6,FL_21,FL_19,FL_15,,,Weekendtrip-inference|Desert-Inference|Entertainment-inferences|Vacation-Inference,Entertainment-choice|Vacation-choice|Weekendtrip-choice|Dessert-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:41:07,2021-08-09 12:46:04,0,43,100,297,1,2021-08-09 12:46:05,R_1LwD3uZztTgld7O,,,,,anonymous,EN,,,,,Italy,NFL Game,Portland,Chocolate Chip cookie,,,,,,,,,,,,,79,5,15,1,,,,,,,,,10,45,20,25,,,,,,,,,,,,,,,,,30,25,15,30,,,,,,,,,30,51,8,11,,,,,3,2,2,5,4|1|3|2,3,4,3,3,2|1|3|4,1,33,no,A1L8M9HBRG9N5R,3PXX5PX6LYH0YPI5FGQSC43VNPOABH,3EHIMLB7F7IUKUUIS8B8D446SYR8H3,top,inference first,packed,packed,unpacked,unpacked,FL_9,FL_37,FL_6,FL_22,FL_18,FL_14,,,Vacation-Inference|Desert-Inference|Entertainment-inferences|Weekendtrip-inference,Dessert-choice|Weekendtrip-choice|Entertainment-choice|Vacation-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:45:18,2021-08-09 12:46:39,0,222,100,81,1,2021-08-09 12:46:40,R_2fpLzXYCiW6UMdu,,,,,anonymous,EN,,,,,germany,sporting,boston,mint,,,,,,,,,45,15,5,35,,,,,,,,,,,,,,,,,15,40,22,23,,,,,,,,,,,,,75,5,0,20,,,,,,,,,,,,,45,25,15,15,4,5,2,5,1|3|2|4,4,2,3,4,2|1|4|3,1,20,,A2SO4O8XWUGS4A,3AMYWKA6YC5JUHVBT8E22J18Y5I6OS,3W0KKJIARRSLMKVQYTE5QWKYKFV8K7,top,inference first,unpacked,packed,packed,packed,FL_9,FL_37,FL_5,FL_22,FL_19,FL_15,,,Entertainment-inferences|Vacation-Inference|Weekendtrip-inference|Desert-Inference,Dessert-choice|Entertainment-choice|Vacation-choice|Weekendtrip-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:37:18,2021-08-09 12:47:31,0,597,100,613,1,2021-08-09 12:47:32,R_DIQjW5aWL0mFklP,,,,,anonymous,EN,,,,,Italy,Cultural event ,Washington D.C.,Vanilla ice cream cone,40,25,25,10,,,,,,,,,,,,,70,10,10,10,,,,,,,,,,,,,,,,,10,10,30,50,,,,,,,,,,,,,10,50,20,20,,,,,,,,,2,2,2,2,4|3|2|1,5,2,5,2,4|3|1|2,2,50,The study was clear and easy to understand. Thank you!,AULLOJOPY0IDP,39GHHAVOMGAREJ00U7TIXP083K04JK,39RRBHZ0AUKEMRQP6NSP5PSJZM8VZK,bottom,inference first,unpacked,packed,packed,unpacked,FL_8,FL_37,FL_5,FL_22,FL_19,FL_14,,,Desert-Inference|Entertainment-inferences|Vacation-Inference|Weekendtrip-inference,Vacation-choice|Dessert-choice|Entertainment-choice|Weekendtrip-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:46:08,2021-08-09 12:48:09,0,600,100,120,1,2021-08-09 12:48:09,R_3q9CLD65jbDGlgR,,,,,anonymous,EN,,,,,Germany,NFL game,Washington D.C.,Chocolate Chip cookie,30,30,30,10,,,,,,,,,,,,,45,33,11,11,,,,,,,,,,,,,,,,,55,33,12,0,,,,,,,,,50,10,5,35,,,,,,,,,,,,,3,3,3,3,3|4|2|1,3,3,3,3,3|2|1|4,1,39,na,AGFYWCPRQIB6O,3OJSZ2ATDTFGQ73Y73NVZR1DCLX75N,3RWB1RTQDJ6MXBS6BLJDMD6XEP18P8,bottom,inference first,unpacked,packed,unpacked,unpacked,FL_8,FL_37,FL_5,FL_22,FL_18,FL_14,,,Desert-Inference|Vacation-Inference|Weekendtrip-inference|Entertainment-inferences,Weekendtrip-choice|Dessert-choice|Vacation-choice|Entertainment-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:43:38,2021-08-09 12:49:13,0,573,100,334,1,2021-08-09 12:49:13,R_30cc2N7NBHET6hj,,,,,anonymous,EN,,,,,Japan,Theater,San Francisco,Vanilla,,,,,20,60,0,20,,,,,,,,,10,10,10,70,,,,,,,,,,,,,80,10,10,0,,,,,,,,,,,,,5,5,10,80,,,,,,,,,,,,,6,3,5,5,2|4|1|3,5,5,4,5,1|3|2|4,1,26,,A39C22RIL0YJ4D,317HQ483I8BH5GQ0UUNEKXR8HM7INI,39RRBHZ0AUKEMRQP6NSP5PSJZM8VZK,bottom,choice first,packed,unpacked,unpacked,unpacked,FL_8,FL_36,FL_6,FL_21,FL_18,FL_14,Entertainment-choice|Weekendtrip-choice|Vacation-choice|Dessert-choice,Weekendtrip-inference|Entertainment-inferences|Vacation-Inference|Desert-Inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:47:14,2021-08-09 12:50:09,0,214,100,174,1,2021-08-09 12:50:09,R_2R4ImisF6HDyg6w,,,,,anonymous,EN,,,,,Japan,NFL game,San Francisco,Vanilla ice cream cone,,,,,,,,,,,,,75,15,7,3,,,,,,,,,5,50,30,15,,,,,,,,,,,,,45,30,10,15,,,,,,,,,,,,,,,,,45,5,45,5,4,5,3,5,2|4|3|1,7,6,6,6,3|4|1|2,1,26,,A28PBIZ3X36QIQ,3QY7M81QH85J8QO1EQR11GKV9BR7K7,356ZPKYPUH01CHJOOPH7LQUZ743YPB,top,inference first,packed,unpacked,packed,unpacked,FL_9,FL_37,FL_6,FL_21,FL_19,FL_14,,,Entertainment-inferences|Vacation-Inference|Desert-Inference|Weekendtrip-inference,Dessert-choice|Entertainment-choice|Vacation-choice|Weekendtrip-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:48:34,2021-08-09 12:50:34,0,343,100,119,1,2021-08-09 12:50:35,R_0jtN85MTR2OKunT,,,,,anonymous,EN,,,,,Japan,NFL game,San Francisco,Strawberry ice cream cone,,,,,,,,,,,,,70,10,10,10,,,,,,,,,50,25,15,10,,,,,,,,,,,,,65,25,5,5,,,,,,,,,,,,,,,,,60,5,15,20,2,2,2,2,1|4|3|2,3,5,4,4,2|4|1|3,1,25,,A312GQYLWLFL99,3UOUJI6MTEXRQ1Z4QHZ1126HDV5XUQ,3WGZLY9VCH5D8EPG6CSIMJP806YD8Z,top,inference first,packed,unpacked,packed,unpacked,FL_9,FL_37,FL_6,FL_21,FL_19,FL_14,,,Weekendtrip-inference|Vacation-Inference|Desert-Inference|Entertainment-inferences,Weekendtrip-choice|Entertainment-choice|Dessert-choice|Vacation-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:46:55,2021-08-09 12:50:47,0,372,100,232,1,2021-08-09 12:50:48,R_RQtYQ0BfUI5ESLD,,,,,anonymous,EN,,,,,Germany,MLB game,San Francisco,"Ice Cream Cone, Mint Chip",30,30,30,10,,,,,,,,,,,,,,,,,10,10,10,70,,,,,,,,,,,,,20,20,20,40,,,,,,,,,20,20,20,40,,,,,,,,,,,,,2,2,2,2,2|3|4|1,2,5,5,4,4|2|1|3,1,42,,A2N22PD7SFRSNF,30BXRYBRP5G7WFOUGDWGG43KALXHWG,3W0KKJIARRSLMKVQYTE5QWKYKFV8K7,bottom,choice first,unpacked,packed,unpacked,packed,FL_8,FL_36,FL_5,FL_22,FL_18,FL_15,Weekendtrip-choice|Entertainment-choice|Vacation-choice|Dessert-choice,Vacation-Inference|Desert-Inference|Weekendtrip-inference|Entertainment-inferences,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:46:48,2021-08-09 12:50:58,0,410,100,249,1,2021-08-09 12:50:59,R_3iJtSHitLbhS8nj,,,,,anonymous,EN,,,,,Italy,NBA,Washington D.C.,Oatmeal Raisin Cookie,,,,,,,,,,,,,70,10,10,10,,,,,,,,,,,,,80,5,10,5,,,,,,,,,40,30,20,10,,,,,,,,,,,,,,,,,30,10,40,20,5,6,5,7,2|1|4|3,7,3,6,5,3|2|1|4,1,25,None.,A27MFQYC1WKOM8,3ERET4BTVNSNM9CUTNPLFCB141GK9X,3PN6H8C9R49RR2IV3ACWIAV3QUYDA3,top,choice first,packed,unpacked,packed,packed,FL_9,FL_36,FL_6,FL_21,FL_19,FL_15,Dessert-choice|Vacation-choice|Entertainment-choice|Weekendtrip-choice,Vacation-Inference|Desert-Inference|Weekendtrip-inference|Entertainment-inferences,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:47:38,2021-08-09 12:51:27,0,494,100,229,1,2021-08-09 12:51:27,R_32Wu7Oc4NZuDXfD,,,,,anonymous,EN,,,,,Italy,Theater,Seattle,Chocolate Chip cookie,,,,,,,,,,,,,80,6,10,4,,,,,,,,,,,,,50,5,35,10,,,,,,,,,30,40,15,15,,,,,,,,,,,,,,,,,88,5,2,5,2,3,2,1,2|1|3|4,2,4,2,3,2|3|1|4,2,50,,A1WSCND5HZZV5N,3DQQ64TANH4Z9WMIZQ4LPD5BWC7PWT,3WGZLY9VCH5D8EPG6CSIMJP806YD8Z,top,inference first,packed,unpacked,packed,packed,FL_9,FL_37,FL_6,FL_21,FL_19,FL_15,,,Vacation-Inference|Desert-Inference|Entertainment-inferences|Weekendtrip-inference,Vacation-choice|Dessert-choice|Weekendtrip-choice|Entertainment-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:47:22,2021-08-09 12:51:42,0,60,100,260,1,2021-08-09 12:51:43,R_21tQ70hrZ6h2I9M,,,,,anonymous,EN,,,,,France,NBA game,Washington DC,mint chip ice cream cone,25,10,30,35,,,,,,,,,,,,,40,20,35,5,,,,,,,,,,,,,,,,,20,10,40,30,,,,,,,,,40,10,10,40,,,,,,,,,,,,,1,1,1,2,1|3|4|2,3,6,6,6,1|2|3|4,2,56,Thanks for the opportunity to participate!,A23YZ4U8UD4J6F,3Z4AIRP3C7WBH486OTPHQ01K2Y7X1Q,3W0KKJIARRSLMKVQYTE5QWKYKFV8K7,bottom,choice first,unpacked,packed,unpacked,unpacked,FL_8,FL_36,FL_5,FL_22,FL_18,FL_14,Vacation-choice|Dessert-choice|Entertainment-choice|Weekendtrip-choice,Vacation-Inference|Desert-Inference|Entertainment-inferences|Weekendtrip-inference,,,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:49:10,2021-08-09 12:52:57,0,164,100,226,1,2021-08-09 12:52:57,R_11jOB5Xmodi0vkF,,,,,anonymous,EN,,,,,Italy,Theater,Boston,Mint chip ice cream cone,20,20,40,20,,,,,,,,,,,,,,,,,5,5,5,85,,,,,,,,,,,,,25,25,25,25,,,,,,,,,30,20,10,40,,,,,,,,,,,,,1,1,1,1,3|4|1|2,2,2,2,2,2|1|4|3,2,60,,A1SYZWSIIYN6SM,3DYGAII7PMRUPZQWNH5FXONP8BQQPQ,3L4YG5VW9NBPP9L7NK3Y8B39BXVDD5,bottom,choice first,unpacked,packed,unpacked,packed,FL_8,FL_36,FL_5,FL_22,FL_18,FL_15,Entertainment-choice|Vacation-choice|Dessert-choice|Weekendtrip-choice,Entertainment-inferences|Weekendtrip-inference|Desert-Inference|Vacation-Inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:50:56,2021-08-09 12:53:53,0,414,100,176,1,2021-08-09 12:53:54,R_1GNzTJ6oVCPaAlF,,,,,anonymous,EN,,,,,Japan,Theater,San Francisco,Oatmeal Raisin cookie,,,,,,,,,,,,,30,5,60,5,,,,,,,,,5,70,20,5,,,,,,,,,,,,,,,,,80,5,5,10,,,,,,,,,40,50,5,5,,,,,1,2,1,2,2|4|3|1,4,6,5,5,4|3|1|2,2,23,,A3KIYWC4XU9887,3WQ3B2KGE9Z44155JXXZ13ASJVK1BM,3PN6H8C9R49RR2IV3ACWIAV3QUYDA3,top,choice first,packed,packed,unpacked,unpacked,FL_9,FL_36,FL_6,FL_22,FL_18,FL_14,Vacation-choice|Dessert-choice|Entertainment-choice|Weekendtrip-choice,Vacation-Inference|Desert-Inference|Weekendtrip-inference|Entertainment-inferences,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:51:58,2021-08-09 12:53:58,0,592,100,119,1,2021-08-09 12:53:58,R_1HhKxqchlbboEAI,,,,,anonymous,EN,,,,,Italy,NFL game,San Francisco,Vanilla,,,,,,,,,,,,,70,5,20,5,,,,,,,,,10,40,35,15,,,,,,,,,,,,,,,,,60,15,10,15,,,,,,,,,50,30,10,10,,,,,2,1,1,1,1|3|4|2,6,5,6,6,2|3|1|4,1,28,,A1G7GSCKWC9UBC,3BF51CHDTWTEOPN9N63V99UG9GJH0F,39N6W9XWRD6VZ4QPL6RKRHG76DGYG7,top,choice first,packed,packed,unpacked,unpacked,FL_9,FL_36,FL_6,FL_22,FL_18,FL_14,Entertainment-choice|Weekendtrip-choice|Dessert-choice|Vacation-choice,Vacation-Inference|Desert-Inference|Entertainment-inferences|Weekendtrip-inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:51:03,2021-08-09 12:55:01,0,502,100,238,1,2021-08-09 12:55:02,R_UK4wPByQ4LJJpap,,,,,anonymous,EN,,,,,Germany,Musical,San Francisco,Mint Chip ice cream cone,35,20,20,25,,,,,,,,,,,,,,,,,15,20,20,45,,,,,,,,,30,25,25,20,,,,,,,,,,,,,,,,,40,20,20,20,,,,,,,,,7,7,7,7,3|2|1|4,7,7,7,7,4|1|2|3,2,31,I thought this study was insightful. I enjoyed making decisions about different topics.,A7VQJN8H4QMI6,3OF2M9AATH72S0U7XLJKS0DUJ45ZKS,3J9UN9O9J3B8TBK5L41EW2E3MSJ0JD,bottom,inference first,unpacked,unpacked,packed,packed,FL_8,FL_37,FL_5,FL_21,FL_19,FL_15,,,Entertainment-inferences|Weekendtrip-inference|Vacation-Inference|Desert-Inference,Entertainment-choice|Vacation-choice|Weekendtrip-choice|Dessert-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:40:18,2021-08-09 12:55:36,0,264,100,918,1,2021-08-09 12:55:37,R_qHZZ7cH12mVUuJ3,,,,,anonymous,EN,,,,,italy,theater,seattle,strawberry,20,20,20,40,,,,,,,,,,,,,,,,,50,10,10,30,,,,,,,,,25,20,20,35,,,,,,,,,,,,,,,,,20,20,20,40,,,,,,,,,6,5,5,5,4|2|3|1,5,4,5,4,3|1|2|4,2,33,,A22Y5EMPGGY80O,3IO1LGZLKAGG9P8VMRP65XB8J0D68O,30F94FBDNR33R1JKVEC7IPXVBY6TBW,bottom,choice first,unpacked,unpacked,packed,packed,FL_8,FL_36,FL_5,FL_21,FL_19,FL_15,Entertainment-choice|Vacation-choice|Dessert-choice|Weekendtrip-choice,Weekendtrip-inference|Vacation-Inference|Desert-Inference|Entertainment-inferences,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:52:09,2021-08-09 12:56:05,0,42,100,236,1,2021-08-09 12:56:06,R_3fAz0OKZhWVUDOD,,,,,anonymous,EN,,,,,Italy, Sporting event,San Francisco,Strawberry ice cream cone,25,20,40,15,,,,,,,,,,,,,,,,,15,25,25,35,,,,,,,,,40,10,10,40,,,,,,,,,,,,,,,,,15,25,20,40,,,,,,,,,2,2,2,2,1|4|3|2,6,3,3,3,3|2|4|1,1,25,"None, thank you!",A3UELQWLGQGQFZ,3WJEQKOXA9LZLR0DDJX36SQM1DZA10,3D42WVSDH8EPL4UUAML29WGV5YGYF8,bottom,inference first,unpacked,unpacked,packed,packed,FL_8,FL_37,FL_5,FL_21,FL_19,FL_15,,,Vacation-Inference|Weekendtrip-inference|Entertainment-inferences|Desert-Inference,Entertainment-choice|Weekendtrip-choice|Dessert-choice|Vacation-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:40:13,2021-08-09 12:56:25,0,404,100,971,1,2021-08-09 12:56:26,R_exrNQcAQvnjyqNH,,,,,anonymous,EN,,,,,Japan,Musical,San Francisco,Strawberry ice cream cone,0,0,0,100,,,,,,,,,,,,,0,0,0,100,,,,,,,,,,,,,,,,,0,0,0,100,,,,,,,,,50,0,0,50,,,,,,,,,,,,,4,4,4,4,4|1|3|2,2,2,2,2,3|1|4|2,2,33,,A2HIPDBIQTFGAX,34Z02EIMITW4TYE4N0KKNSX4KAB0T5,39O6Z4JLX2GPHWQA554484C8RMAVXN,bottom,choice first,unpacked,packed,unpacked,unpacked,FL_8,FL_36,FL_5,FL_22,FL_18,FL_14,Vacation-choice|Weekendtrip-choice|Dessert-choice|Entertainment-choice,Entertainment-inferences|Vacation-Inference|Desert-Inference|Weekendtrip-inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:52:34,2021-08-09 12:57:45,0,382,100,310,1,2021-08-09 12:57:45,R_20PDKy8LZ7D366o,,,,,anonymous,EN,,,,,Japan,MLB Game,Washington D.C.,Mint Chip ice cream cone,,,,,,,,,,,,,60,10,25,5,,,,,,,,,5,45,20,30,,,,,,,,,,,,,40,25,15,20,,,,,,,,,,,,,,,,,15,25,20,40,2,1,1,4,3|2|4|1,6,7,5,5,3|1|2|4,2,37,No,A1K2R6FBPUA5TQ,3JC6VJ2SAC2Y991WE6ZF9I33DT4A5I,3R6RZGK0XFVEH1GKA1Q6RIJHTS4VYT,top,choice first,packed,unpacked,packed,unpacked,FL_9,FL_36,FL_6,FL_21,FL_19,FL_14,Entertainment-choice|Dessert-choice|Weekendtrip-choice|Vacation-choice,Desert-Inference|Entertainment-inferences|Weekendtrip-inference|Vacation-Inference,,,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
2021-08-09 12:55:45,2021-08-09 12:58:17,0,561,100,152,1,2021-08-09 12:58:18,R_2QWKpoGIQ9Q5RXW,,,,,anonymous,EN,,,,,Italy,Theater,San Francisco,Peanut butter,20,5,70,5,,,,,,,,,,,,,,,,,10,20,50,20,,,,,,,,,75,5,10,10,,,,,,,,,,,,,40,40,1,19,,,,,,,,,,,,,4,2,2,2,3|2|4|1,6,6,5,7,3|1|2|4,2,22,,A26XFOU2EKK9RJ,3NQL1CS15SRG3LEE03V8G2F9T89YVN,3EHIMLB7F7IUKUUIS8B8D446SYR8H3,bottom,inference first,unpacked,unpacked,unpacked,packed,FL_8,FL_37,FL_5,FL_21,FL_18,FL_15,,,Vacation-Inference|Entertainment-inferences|Weekendtrip-inference|Desert-Inference,Vacation-choice|Entertainment-choice|Dessert-choice|Weekendtrip-choice,SusceptibilitytoNormativeSocialInfluence|SusceptibilitytoInformationalSocialInfluence
2021-08-09 12:52:26,2021-08-09 12:58:30,0,463,100,363,1,2021-08-09 12:58:31,R_2P4KNasyyoPzvzc,,,,,anonymous,EN,,,,,Italy,Theatre,Portland,Oatmeal raisin,35,20,25,20,,,,,,,,,,,,,,,,,15,25,30,30,,,,,,,,,,,,,25,15,30,30,,,,,,,,,50,10,15,25,,,,,,,,,,,,,1,1,2,2,3|4|1|2,4,5,4,4,4|2|1|3,2,56,,AGKRR5258FQRU,30H4UDGLT3134KS4VOYYGF3KYAUMP0,3AQN9REUTFZSNKGYJGQCLWDATL0YDX,bottom,inference first,unpacked,packed,unpacked,packed,FL_8,FL_37,FL_5,FL_22,FL_18,FL_15,,,Desert-Inference|Vacation-Inference|Weekendtrip-inference|Entertainment-inferences,Vacation-choice|Weekendtrip-choice|Dessert-choice|Entertainment-choice,SusceptibilitytoInformationalSocialInfluence|SusceptibilitytoNormativeSocialInfluence
